wall_time,elapsed_s,pid,comm,score,confidence,mitigation,ticks,total_syscalls,futex,mmap,mprotect,clone,nanosleep,read,write,socket_calls,connect,send,recv,brk,thread_count,on_cpu_ns,voluntary_switches,involuntary_switches,total_connections,mining_pool_hits,total_mmap_bytes,scratchpad_allocs,huge_page_requests,large_alloc_count,mprotect_large,cpu_percent,reasons
1785647364.445,1.0,28526,xmrig,0.0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1314830759,22,651,1,1,1477847884,17,10,38,6,,
1785647365.465,2.0,28526,xmrig,0.0,NONE,NONE,0,1223,49,127,56,0,0,134,29,2,1,2,0,4,10,4387109010,23,2394,1,1,1477847884,17,10,38,6,,
1785647366.488,3.1,28526,xmrig,0.0,NONE,NONE,0,1430,49,127,56,0,0,134,29,2,1,2,0,4,10,7499646996,24,3962,1,1,1477847884,17,10,38,6,,
1785647367.52,4.1,28526,xmrig,0.0,NONE,NONE,0,1569,49,127,56,0,0,134,29,2,1,2,0,4,10,10452346768,27,5729,1,1,1477847884,17,10,38,6,,
1785647368.545,5.1,28526,xmrig,0.0,NONE,NONE,0,1695,49,127,56,0,0,134,29,2,1,2,0,4,10,13168984371,27,7173,1,1,1477847884,17,10,38,6,,
1785647369.566,6.1,28526,xmrig,0.0,NONE,NONE,0,1834,49,127,56,0,0,134,29,2,1,2,0,4,10,16330766684,28,8827,1,1,1477847884,17,10,38,6,,
1785647370.604,7.2,28526,xmrig,0.0,NONE,NONE,0,1972,49,127,56,0,0,134,29,2,1,2,0,4,10,19114268209,28,10204,1,1,1477847884,17,10,38,6,,
1785647371.623,8.2,28526,xmrig,0.0,NONE,NONE,0,2103,49,127,56,0,0,134,29,2,1,2,0,4,10,21979395732,30,11680,1,1,1477847884,17,10,38,6,,
1785647372.652,9.2,28526,xmrig,0.0,NONE,NONE,0,2253,49,127,56,0,0,134,29,2,1,2,0,4,10,25334627638,32,13250,1,1,1477847884,17,10,38,6,,
1785647373.676,10.2,28526,xmrig,0.0,NONE,NONE,0,2397,49,127,56,0,0,134,29,2,1,2,0,4,10,28649874317,36,14405,1,1,1477847884,17,10,38,6,,
