wall_time,elapsed_s,pid,comm,score,confidence,mitigation,ticks,total_syscalls,futex,mmap,mprotect,clone,nanosleep,read,write,socket_calls,connect,send,recv,brk,thread_count,on_cpu_ns,voluntary_switches,involuntary_switches,total_connections,mining_pool_hits,total_mmap_bytes,scratchpad_allocs,huge_page_requests,large_alloc_count,mprotect_large,cpu_percent,reasons
1785784406.497,0.0,169958,xmrig,0.0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7703680,0,0,2,0,,
1785784407.499,1.0,169958,xmrig,0.0,NONE,NONE,0,1155,56,127,56,0,0,134,29,2,1,2,0,3,10,2591565080,31,464,1,1,1477847884,17,10,38,6,,
1785784408.507,2.0,169958,xmrig,0.0,NONE,NONE,0,1330,56,127,56,0,0,134,29,2,1,2,0,3,10,5652746305,32,1094,1,1,1477847884,17,10,38,6,,
1785784409.513,3.0,169958,xmrig,0.0,NONE,NONE,0,1481,56,127,56,0,0,134,29,2,1,2,0,3,10,9348161574,32,1958,1,1,1477847884,17,10,38,6,,
1785784410.522,4.0,169958,xmrig,0.0,NONE,NONE,0,1629,56,127,56,0,0,134,29,2,1,2,0,3,10,12734752094,34,2841,1,1,1477847884,17,10,38,6,,
1785784411.528,5.0,169958,xmrig,0.0,NONE,NONE,0,1778,56,127,56,0,0,134,29,2,1,2,0,3,10,16231160927,34,3885,1,1,1477847884,17,10,38,6,,
1785784412.535,6.0,169958,xmrig,0.0,NONE,NONE,0,1925,56,127,56,0,0,134,29,2,1,2,0,3,10,19538127113,36,4843,1,1,1477847884,17,10,38,6,,
1785784413.544,7.0,169958,xmrig,0.0,NONE,NONE,0,2074,56,127,56,0,0,134,29,2,1,2,0,3,10,22252472267,37,5571,1,1,1477847884,17,10,38,6,,
1785784414.55,8.1,169958,xmrig,0.0,NONE,NONE,0,2224,56,127,56,0,0,134,29,2,1,2,0,3,10,26286851982,38,6602,1,1,1477847884,17,10,38,6,,
1785784415.558,9.1,169958,xmrig,0.0,NONE,NONE,0,2377,56,127,56,0,0,134,29,2,1,2,0,3,10,29655818524,38,7490,1,1,1477847884,17,10,38,6,,
