wall_time,elapsed_s,pid,comm,score,confidence,mitigation,ticks,total_syscalls,futex,mmap,mprotect,clone,nanosleep,read,write,socket_calls,connect,send,recv,brk,thread_count,on_cpu_ns,voluntary_switches,involuntary_switches,total_connections,mining_pool_hits,total_mmap_bytes,scratchpad_allocs,huge_page_requests,large_alloc_count,mprotect_large,cpu_percent,reasons
1785784194.713,0.0,169124,xmrig,0.0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7703680,0,0,2,0,,
1785784195.72,1.0,169124,xmrig,0.0,NONE,NONE,0,1101,60,127,56,0,0,134,29,2,1,2,0,3,10,1758825619,22,383,1,1,1410739020,17,10,38,6,,
1785784196.734,2.0,169124,xmrig,0.0,NONE,NONE,0,1249,60,127,56,0,0,134,29,2,1,2,0,3,10,5774640157,22,1519,1,1,1410739020,17,10,38,6,,
1785784197.749,3.0,169124,xmrig,0.0,NONE,NONE,0,1403,60,127,56,0,0,134,29,2,1,2,0,3,10,8521643762,22,2243,1,1,1410739020,17,10,38,6,,
1785784198.76,4.0,169124,xmrig,0.0,NONE,NONE,0,1556,60,127,56,0,0,134,29,2,1,2,0,3,10,11707037611,22,3060,1,1,1410739020,17,10,38,6,,
1785784199.771,5.1,169124,xmrig,0.0,NONE,NONE,0,1708,60,127,56,0,0,134,29,2,1,2,0,3,10,15156497409,24,3875,1,1,1410739020,17,10,38,6,,
1785784200.783,6.1,169124,xmrig,0.0,NONE,NONE,0,1860,60,127,56,0,0,134,29,2,1,2,0,3,10,19255619696,24,5504,1,1,1410739020,17,10,38,6,,
1785784201.793,7.1,169124,xmrig,0.0,NONE,NONE,0,2042,60,127,56,0,0,134,29,2,1,2,0,3,10,23228820752,28,6428,1,1,1410739020,17,10,38,6,,
1785784202.805,8.1,169124,xmrig,0.0,NONE,NONE,0,2221,60,127,56,0,0,134,29,2,1,2,0,3,10,27129027674,28,7196,1,1,1410739020,17,10,38,6,,
1785784203.82,9.1,169124,xmrig,0.0,NONE,NONE,0,2397,60,127,56,0,0,134,29,2,1,2,0,3,10,31014278641,32,7880,1,1,1410739020,17,10,38,6,,
1785784204.833,10.1,169124,xmrig,0.0,NONE,NONE,0,2568,60,127,56,0,0,134,29,2,1,2,0,3,10,34959888640,33,8464,1,1,1410739020,17,10,38,6,,
1785784205.849,11.1,169124,xmrig,0.0,NONE,NONE,0,2746,60,127,56,0,0,134,29,2,1,2,0,3,10,37792985090,35,9108,1,1,1410739020,17,10,38,6,,
1785784206.859,12.1,169124,xmrig,0.0,NONE,NONE,0,2888,60,127,56,0,0,134,29,2,1,2,0,3,10,41426238938,40,10235,1,1,1410739020,17,10,38,6,,
1785784207.87,13.2,169124,xmrig,0.0,NONE,NONE,0,3034,60,127,56,0,0,134,29,2,1,2,0,3,10,44808375576,41,11171,1,1,1410739020,17,10,38,6,,
1785784208.888,14.2,169124,xmrig,0.0,NONE,NONE,0,3167,60,127,56,0,0,134,29,2,1,2,0,3,10,48305045353,42,11899,1,1,1410739020,17,10,38,6,,
1785784209.905,15.2,169124,xmrig,0.0,NONE,NONE,0,3323,60,127,56,0,0,134,29,2,1,2,0,3,10,51694262083,42,12561,1,1,1410739020,17,10,38,6,,
1785784210.914,16.2,169124,xmrig,0.0,NONE,NONE,0,3473,60,127,56,0,0,134,29,2,1,2,0,3,10,54371833278,42,13322,1,1,1410739020,17,10,38,6,,
1785784211.935,17.2,169124,xmrig,0.0,NONE,NONE,0,3621,60,127,56,0,0,134,29,2,1,2,0,3,10,57724565199,43,14312,1,1,1410739020,17,10,38,6,,
1785784212.947,18.2,169124,xmrig,0.0,NONE,NONE,0,3764,60,127,56,0,0,134,29,2,1,2,0,3,10,60733235633,44,15233,1,1,1410739020,17,10,38,6,,
1785784213.961,19.2,169124,xmrig,0.0,NONE,NONE,0,3889,60,127,56,0,0,134,29,2,1,2,0,3,10,63984202601,47,16049,1,1,1410739020,17,10,38,6,,
