wall_time,elapsed_s,pid,comm,score,confidence,mitigation,ticks,total_syscalls,futex,mmap,mprotect,clone,nanosleep,read,write,socket_calls,connect,send,recv,brk,thread_count,on_cpu_ns,voluntary_switches,involuntary_switches,total_connections,mining_pool_hits,total_mmap_bytes,scratchpad_allocs,huge_page_requests,large_alloc_count,mprotect_large,cpu_percent,reasons
1785786926.696,1.0,176247,xmrig,0.0,NONE,NONE,0,902,39,99,52,0,0,116,7,2,1,2,0,4,10,2117148628,29,341,1,1,1343630156,16,10,37,6,,
1785786927.713,2.0,176247,xmrig,0.0,NONE,NONE,0,1182,59,126,56,0,0,134,8,2,1,2,0,4,10,5905090740,31,1534,1,1,1343630156,16,10,37,6,,
1785786928.73,3.1,176247,xmrig,0.0,NONE,NONE,0,1353,59,126,56,0,0,134,8,2,1,2,0,4,10,9377487215,32,2477,1,1,1343630156,16,10,37,6,,
1785786929.748,4.1,176247,xmrig,0.0,NONE,NONE,0,1528,59,126,56,0,0,134,8,2,1,2,0,4,10,13303823436,37,3308,1,1,1343630156,16,10,37,6,,
1785786930.765,5.1,176247,xmrig,0.0,NONE,NONE,0,1703,59,126,56,0,0,134,8,2,1,2,0,4,10,16921165844,37,4220,1,1,1343630156,16,10,37,6,,
1785786931.785,6.1,176247,xmrig,0.0,NONE,NONE,0,1857,59,126,56,0,0,134,8,2,1,2,0,4,10,20304570201,37,5130,1,1,1343630156,16,10,37,6,,
1785786932.802,7.1,176247,xmrig,0.0,NONE,NONE,0,2003,59,126,56,0,0,134,8,2,1,2,0,4,10,23693464118,38,5822,1,1,1343630156,16,10,37,6,,
1785786933.82,8.1,176247,xmrig,0.0,NONE,NONE,0,2151,59,126,56,0,0,134,8,2,1,2,0,4,10,27052786371,39,6568,1,1,1343630156,16,10,37,6,,
1785786934.838,9.2,176247,xmrig,0.0,NONE,NONE,0,2303,59,126,56,0,0,134,8,2,1,2,0,4,10,30742035944,39,7385,1,1,1343630156,16,10,37,6,,
1785786935.86,10.2,176247,xmrig,0.0,NONE,NONE,0,2451,59,126,56,0,0,134,8,2,1,2,0,4,10,33836284781,39,8094,1,1,1343630156,16,10,37,6,,
1785786936.878,11.2,176247,xmrig,0.0,NONE,NONE,0,2743,59,126,56,0,0,134,8,2,1,2,0,4,10,37197053182,41,9136,1,1,1343630156,16,10,37,6,,
1785786937.897,12.2,176247,xmrig,0.0,NONE,NONE,0,2892,59,126,56,0,0,134,8,2,1,2,0,4,10,40534056247,44,10043,1,1,1343630156,16,10,37,6,,
1785786938.912,13.2,176247,xmrig,0.0,NONE,NONE,0,3040,59,126,56,0,0,134,8,2,1,2,0,4,10,43929993748,46,10943,1,1,1343630156,16,10,37,6,,
1785786939.938,14.3,176247,xmrig,0.0,NONE,NONE,0,3187,59,126,56,0,0,134,8,2,1,2,0,4,10,47317676914,47,11675,1,1,1343630156,16,10,37,6,,
1785786940.955,15.3,176247,xmrig,0.0,NONE,NONE,0,3333,59,126,56,0,0,134,8,2,1,2,0,4,10,50686472947,48,12550,1,1,1343630156,16,10,37,6,,
1785786941.971,16.3,176247,xmrig,0.0,NONE,NONE,0,3460,59,126,56,0,0,134,8,2,1,2,0,4,10,53848472483,50,13493,1,1,1343630156,16,10,37,6,,
1785786942.994,17.3,176247,xmrig,0.0,NONE,NONE,0,3603,59,126,56,0,0,134,8,2,1,2,0,4,10,57031221022,52,14311,1,1,1343630156,16,10,37,6,,
1785786944.011,18.3,176247,xmrig,0.0,NONE,NONE,0,3747,59,126,56,0,0,134,8,2,1,2,0,4,10,60461132702,53,15222,1,1,1343630156,16,10,37,6,,
1785786945.027,19.4,176247,xmrig,0.0,NONE,NONE,0,3892,59,126,56,0,0,134,8,2,1,2,0,4,10,63771768009,55,16265,1,1,1343630156,16,10,37,6,,
1785786946.042,20.4,176247,xmrig,0.0,NONE,NONE,0,4038,59,126,56,0,0,134,8,2,1,2,0,4,10,67163692069,56,17197,1,1,1343630156,16,10,37,6,,
1785786947.06,21.4,176247,xmrig,0.0,NONE,NONE,0,4182,59,126,56,0,0,134,8,2,1,2,0,4,10,70429056228,59,18060,1,1,1343630156,16,10,37,6,,
1785786948.091,22.4,176247,xmrig,0.0,NONE,NONE,0,4326,59,126,56,0,0,134,8,2,1,2,0,4,10,73798191124,60,18899,1,1,1343630156,16,10,37,6,,
1785786949.107,23.4,176247,xmrig,0.0,NONE,NONE,0,4471,59,126,56,0,0,134,8,2,1,2,0,4,10,77143873004,62,19701,1,1,1343630156,16,10,37,6,,
1785786950.131,24.5,176247,xmrig,0.0,NONE,NONE,0,4618,59,126,56,0,0,134,8,2,1,2,0,4,10,81059129930,64,20633,1,1,1343630156,16,10,37,6,,
