wall_time,elapsed_s,pid,comm,score,confidence,mitigation,ticks,total_syscalls,futex,mmap,mprotect,clone,nanosleep,read,write,socket_calls,connect,send,recv,brk,thread_count,on_cpu_ns,voluntary_switches,involuntary_switches,total_connections,mining_pool_hits,total_mmap_bytes,scratchpad_allocs,huge_page_requests,large_alloc_count,mprotect_large,cpu_percent,reasons
1785783727.511,0.0,167700,xmrig,0.0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21387280,0,0,6,0,,
1785783728.524,1.0,167700,xmrig,0.0,NONE,NONE,0,1174,62,126,56,0,0,134,29,2,1,2,0,4,10,2066014721,30,297,1,1,1343630156,16,10,37,6,,
1785783729.534,2.0,167700,xmrig,0.0,NONE,NONE,0,1305,62,126,56,0,0,134,29,2,1,2,0,4,10,5676925297,111,5527,1,1,1343630156,16,10,37,6,,
1785783730.54,3.0,167700,xmrig,0.0,NONE,NONE,0,1479,62,126,56,0,0,134,29,2,1,2,0,4,10,9471963304,112,6421,1,1,1343630156,16,10,37,6,,
1785783731.545,4.0,167700,xmrig,0.0,NONE,NONE,0,1638,62,126,56,0,0,134,29,2,1,2,0,4,10,12245135899,112,7057,1,1,1343630156,16,10,37,6,,
1785783732.553,5.0,167700,xmrig,0.0,NONE,NONE,0,1792,62,126,56,0,0,134,29,2,1,2,0,4,10,15584349934,113,7779,1,1,1343630156,16,10,37,6,,
1785783733.561,6.0,167700,xmrig,0.0,NONE,NONE,0,1929,62,126,56,0,0,134,29,2,1,2,0,4,10,18795091919,125,9399,1,1,1343630156,16,10,37,6,,
1785783734.566,7.1,167700,xmrig,0.0,NONE,NONE,0,2079,62,126,56,0,0,134,29,2,1,2,0,4,10,22753865799,125,10515,1,1,1343630156,16,10,37,6,,
1785783735.574,8.1,167700,xmrig,0.0,NONE,NONE,0,2231,62,126,56,0,0,134,29,2,1,2,0,4,10,26114508686,125,11469,1,1,1343630156,16,10,37,6,,
1785783736.58,9.1,167700,xmrig,0.0,NONE,NONE,0,2380,62,126,56,0,0,134,29,2,1,2,0,4,10,28829230387,125,12242,1,1,1343630156,16,10,37,6,,
